Ngày,Thành_phố,Khu_vực,Nhiệt_độ,Áp_suất,Tốc_độ_gió,Hướng_gió,Độ_ẩm,Chỉ_số_UV,Lượng_mưa,Thời_tiết,AQI,PM2.5,PM10,CO,NO2,SO2,O3
2023-08-17,Hạ Long,Bắc Bộ,29.4,991.0,3.4,308,84.1,0.8,0.0,Nắng,67.0,52.6,94.3,4.07,9.9,3.0,17.1
2023-08-18,Hà Nội,Bắc Bộ,31.8,1000.7,3.8,350,75.7,3.3,15.8,Mưa vừa,62.0,44.1,36.5,3.24,16.0,7.5,14.2
2023-08-18,TP Hồ Chí Minh,Nam Bộ,30.2,995.7,6.1,350,77.8,4.1,37.5,Mưa to,58.0,47.0,67.2,1.78,14.7,9.0,14.7
2023-08-18,Đà Nẵng,Trung Bộ,33.7,990.9,2.9,94,68.7,2.5,0.0,Nắng,60.0,43.5,72.4,2.93,13.4,8.5,15.6
2023-08-18,Hải Phòng,Bắc Bộ,31.9,1001.3,1.4,323,73.2,1.3,40.2,Mưa to,46.0,35.2,52.8,2.78,0.5,5.3,7.5
2023-08-18,Cần Thơ,Nam Bộ,34.4,996.4,6.6,193,81.3,5.2,71.9,Dông,35.0,34.2,61.4,1.5,0.0,3.3,14.2
2023-08-18,Huế,Trung Bộ,29.8,1004.3,1.5,316,82.8,0.8,10.3,Mưa vừa,38.0,37.0,51.4,2.32,10.7,1.2,11.7
2023-08-18,Nha Trang,Trung Bộ,30.3,998.2,8.8,144,77.0,0.0,0.0,Mây,54.0,39.1,59.0,2.83,20.1,4.0,7.7
2023-08-18,Đà Lạt,Tây Nguyên,17.2,998.4,4.8,211,95.4,3.5,0.0,Nắng,29.0,21.2,30.8,1.26,2.2,0.5,1.6
2023-08-18,Vũng Tàu,Nam Bộ,36.1,1002.2,3.0,277,88.0,4.3,22.7,Mưa vừa,65.0,45.7,67.3,3.3,7.0,7.3,17.4
2023-08-18,Hạ Long,Bắc Bộ,29.2,995.9,6.1,61,95.7,7.7,18.9,Mưa vừa,60.0,51.3,67.8,3.18,14.7,8.1,20.3
2023-08-19,Hà Nội,Bắc Bộ,29.5,992.1,8.1,264,76.4,4.8,32.2,Mưa to,70.0,50.9,65.5,3.34,3.4,13.5,10.7
2023-08-19,TP Hồ Chí Minh,Nam Bộ,32.1,1001.7,0.7,125,83.2,0.1,49.6,Mưa to,48.0,36.9,57.7,2.41,7.2,2.4,16.6
2023-08-19,Đà Nẵng,Trung Bộ,30.8,1009.0,3.8,305,69.9,6.3,4.8,Mưa nhẹ,49.0,33.6,36.5,2.29,10.1,7.8,5.2
2023-08-19,Hải Phòng,Bắc Bộ,32.0,999.0,6.9,99,87.0,0.2,34.0,Mưa to,56.0,45.5,82.7,3.63,11.1,2.8,8.7
2023-08-19,Cần Thơ,Nam Bộ,28.1,995.8,1.3,324,80.8,0.5,0.0,Nắng,42.0,40.3,54.0,1.82,6.7,11.2,9.5
2023-08-19,Huế,Trung Bộ,28.0,998.5,2.8,240,81.9,2.0,0.0,Nắng,48.0,30.1,36.5,2.46,12.7,4.8,7.8
2023-08-19,Nha Trang,Trung Bộ,30.7,1000.6,3.8,181,65.8,1.4,0.0,Nắng,36.0,16.7,28.9,1.99,1.4,2.2,9.6
2023-08-19,Đà Lạt,Tây Nguyên,20.4,996.3,1.9,205,81.7,1.6,58.0,Dông,22.0,20.5,28.7,1.28,1.4,3.1,7.8
2023-08-19,Vũng Tàu,Nam Bộ,30.0,1005.6,1.1,120,84.5,6.5,78.1,Dông,23.0,25.9,39.6,1.3,2.3,0.0,9.2
2023-08-19,Hạ Long,Bắc Bộ,27.2,999.0,4.0,6,76.4,2.4,0.0,Nắng,70.0,56.2,81.6,4.33,19.2,9.2,27.5
2023-08-20,Hà Nội,Bắc Bộ,24.2,998.9,2.3,181,77.2,5.0,56.8,Dông,56.0,39.9,59.0,2.8,21.2,5.8,16.9
2023-08-20,TP Hồ Chí Minh,Nam Bộ,28.1,996.7,6.6,234,85.4,5.0,99.9,Dông,35.0,17.0,23.5,2.11,7.7,7.7,14.6
2023-08-20,Đà Nẵng,Trung Bộ,27.6,1001.9,3.5,7,76.0,1.6,10.4,Mưa vừa,60.0,51.1,87.2,2.09,10.0,0.0,6.0
2023-08-20,Hải Phòng,Bắc Bộ,30.7,1003.6,0.4,293,72.1,2.3,0.0,Nắng,54.0,42.8,80.1,2.19,13.8,13.9,21.2
2023-08-20,Cần Thơ,Nam Bộ,31.5,1003.2,7.6,99,80.5,0.9,57.7,Dông,36.0,26.8,34.4,1.39,14.8,7.8,4.0
2023-08-20,Huế,Trung Bộ,29.2,996.0,4.4,223,73.4,4.2,0.0,Nắng,51.0,38.6,56.7,1.67,13.6,1.0,13.1
2023-08-20,Nha Trang,Trung Bộ,31.8,993.3,1.9,37,68.8,1.2,0.0,Nắng,22.0,12.4,11.7,0.7,0.0,0.4,3.2
2023-08-20,Đà Lạt,Tây Nguyên,16.8,1003.6,2.5,43,86.2,0.9,111.3,Dông,16.0,12.9,15.0,1.11,5.0,1.6,2.0
2023-08-20,Vũng Tàu,Nam Bộ,35.8,995.1,4.7,261,87.3,1.7,7.0,Mưa vừa,61.0,53.3,88.7,3.63,8.8,12.1,21.4
2023-08-20,Hạ Long,Bắc Bộ,30.1,996.5,3.1,90,82.5,1.7,37.9,Mưa to,46.0,38.2,58.7,2.65,7.7,15.1,10.2
2023-08-21,Hà Nội,Bắc Bộ,29.9,1006.7,8.9,40,77.3,2.9,5.9,Mưa vừa,63.0,53.8,93.0,3.4,15.0,4.3,19.2
2023-08-21,TP Hồ Chí Minh,Nam Bộ,27.9,998.8,1.2,91,86.5,1.1,0.0,Nắng,79.0,69.3,111.8,3.92,19.5,11.7,24.9
2023-08-21,Đà Nẵng,Trung Bộ,29.5,998.6,3.4,55,67.3,5.8,0.0,Nắng,44.0,32.3,44.9,2.33,12.1,0.0,11.9
2023-08-21,Hải Phòng,Bắc Bộ,30.3,995.0,2.0,247,83.9,3.6,45.0,Mưa to,67.0,54.1,81.9,3.54,8.8,12.9,22.2
2023-08-21,Cần Thơ,Nam Bộ,30.6,1000.7,7.8,271,79.3,3.2,13.8,Mưa vừa,58.0,50.5,69.8,2.64,8.4,9.5,21.4
2023-08-21,Huế,Trung Bộ,32.1,994.6,7.8,50,68.9,0.2,0.0,Nắng,36.0,28.4,37.6,1.66,8.3,0.0,6.8
2023-08-21,Nha Trang,Trung Bộ,31.6,999.6,6.6,293,70.4,0.2,1.3,Mưa nhẹ,35.0,23.5,32.6,1.98,0.0,0.7,0.0
2023-08-21,Đà Lạt,Tây Nguyên,16.5,1008.8,1.1,71,85.7,0.1,38.4,Mưa to,47.0,32.0,47.4,1.83,2.4,4.6,8.8
2023-08-21,Vũng Tàu,Nam Bộ,28.3,1002.5,0.8,85,77.7,5.4,0.0,Nắng,51.0,44.6,72.9,2.3,19.6,6.4,13.7
2023-08-21,Hạ Long,Bắc Bộ,27.9,1006.2,5.6,208,80.9,7.5,0.0,Mây,63.0,50.9,65.0,3.31,18.5,6.6,9.2
2023-08-22,Hà Nội,Bắc Bộ,30.2,1007.5,1.7,166,70.1,3.1,16.8,Mưa vừa,62.0,40.0,66.4,2.94,12.4,5.7,14.5
2023-08-22,TP Hồ Chí Minh,Nam Bộ,32.4,1001.8,3.6,122,75.8,3.8,36.0,Mưa to,52.0,35.6,52.9,2.96,10.0,9.7,22.4
2023-08-22,Đà Nẵng,Trung Bộ,31.9,997.6,3.5,335,79.2,4.1,0.0,Mây,39.0,31.8,38.7,2.97,4.8,11.0,10.3
2023-08-22,Hải Phòng,Bắc Bộ,33.8,1002.9,6.2,133,76.1,2.6,36.8,Mưa to,51.0,35.6,45.8,2.5,15.3,4.9,11.3
2023-08-22,Cần Thơ,Nam Bộ,30.6,1000.8,6.2,200,86.4,7.2,3.8,Mưa nhẹ,32.0,29.3,47.0,1.38,7.8,0.0,1.9
2023-08-22,Huế,Trung Bộ,28.6,1002.0,5.9,276,78.4,10.8,7.2,Mưa vừa,46.0,29.5,52.9,2.15,2.2,4.9,0.1
2023-08-22,Nha Trang,Trung Bộ,24.0,1000.8,5.2,271,75.9,3.6,0.0,Nắng,39.0,26.2,44.3,2.3,9.1,10.8,0.6
2023-08-22,Đà Lạt,Tây Nguyên,19.3,996.8,7.7,321,90.3,0.2,21.5,Mưa vừa,26.0,20.6,17.3,0.56,0.0,0.0,0.0
2023-08-22,Vũng Tàu,Nam Bộ,28.1,995.3,4.3,355,82.9,4.0,42.6,Mưa to,37.0,43.4,72.7,0.81,9.4,3.0,9.3
2023-08-22,Hạ Long,Bắc Bộ,30.0,997.3,5.2,301,85.1,4.6,72.3,Dông,31.0,21.7,29.4,1.54,8.1,8.1,4.3
2023-08-23,Hà Nội,Bắc Bộ,27.7,993.8,6.6,167,79.9,6.4,14.3,Mưa vừa,61.0,52.1,81.9,2.74,2.1,7.6,18.6
2023-08-23,TP Hồ Chí Minh,Nam Bộ,29.1,994.9,1.8,250,79.2,2.1,0.0,Mây,74.0,47.8,72.8,2.62,23.6,11.7,13.9
2023-08-23,Đà Nẵng,Trung Bộ,29.5,1009.1,4.0,104,78.4,1.1,0.0,Nắng,48.0,46.7,63.4,2.78,6.2,4.4,9.6
2023-08-23,Hải Phòng,Bắc Bộ,30.3,995.0,10.4,36,78.2,2.9,0.0,Mây,70.0,,86.9,4.21,12.1,9.2,11.0
2023-08-23,Cần Thơ,Nam Bộ,31.2,1003.2,3.6,97,79.3,1.5,59.5,Dông,28.0,19.4,18.6,0.97,9.3,1.5,9.4
2023-08-23,Huế,Trung Bộ,27.2,1000.4,3.1,147,75.1,2.8,0.0,Nắng,58.0,45.7,75.7,3.04,11.6,4.8,10.9
2023-08-23,Nha Trang,Trung Bộ,33.8,994.0,3.9,199,74.8,0.1,35.6,Mưa to,40.0,31.4,39.9,2.03,10.2,6.5,13.9
2023-08-23,Đà Lạt,Tây Nguyên,13.0,1000.9,7.2,342,88.4,0.9,0.0,Mây,38.0,28.8,38.5,2.45,5.6,3.4,25.5
2023-08-23,Vũng Tàu,Nam Bộ,27.1,1004.4,11.0,267,82.9,1.4,0.0,Mây,50.0,34.7,50.8,2.22,9.0,11.3,3.1
2023-08-23,Hạ Long,Bắc Bộ,27.7,1001.1,9.8,143,77.5,1.6,79.2,Dông,48.0,37.0,56.6,2.56,9.6,5.9,14.9
2023-08-24,Hà Nội,Bắc Bộ,31.5,1001.8,4.8,304,80.7,1.4,0.0,Nắng,78.0,61.4,88.3,3.69,6.0,12.0,12.8
2023-08-24,TP Hồ Chí Minh,Nam Bộ,30.8,996.5,1.8,206,83.6,2.1,0.0,Nắng,73.0,61.2,89.5,4.08,13.3,12.1,6.7
2023-08-24,Đà Nẵng,Trung Bộ,28.5,996.4,10.2,145,79.2,9.9,0.0,Mây,38.0,35.4,59.4,2.42,4.0,5.0,12.9
2023-08-24,Hải Phòng,Bắc Bộ,27.5,996.5,2.1,287,82.1,0.3,47.1,Mưa to,53.0,45.5,65.5,2.49,10.1,15.4,12.6
2023-08-24,Cần Thơ,Nam Bộ,30.6,995.1,0.4,238,75.8,4.8,0.0,Mây,58.0,57.2,92.0,2.64,5.7,3.8,17.9
2023-08-24,Huế,Trung Bộ,24.0,993.7,2.5,306,70.4,0.7,2.6,Mưa nhẹ,28.0,25.5,34.6,0.37,6.8,5.0,9.4
2023-08-24,Nha Trang,Trung Bộ,30.5,995.2,0.7,36,73.7,1.9,5.1,Mưa vừa,36.0,25.8,26.9,1.04,20.9,7.4,7.1
2023-08-24,Đà Lạt,Tây Nguyên,16.2,1001.1,6.1,350,92.6,4.9,0.0,Nắng,13.0,5.9,0.0,0.57,11.9,4.8,3.9
2023-08-24,Vũng Tàu,Nam Bộ,34.0,996.2,4.0,20,85.0,4.0,78.6,Dông,26.0,20.2,25.1,1.09,8.7,5.7,7.7
2023-08-24,Hạ Long,Bắc Bộ,30.9,1006.7,5.7,30,81.5,2.6,0.0,Nắng,65.0,48.4,83.7,3.08,23.0,7.0,16.7
2023-08-25,Hà Nội,Bắc Bộ,27.7,999.7,3.7,87,79.7,2.3,0.0,Nắng,68.0,48.1,69.5,2.36,13.8,11.1,11.1
2023-08-25,TP Hồ Chí Minh,Nam Bộ,32.2,996.6,4.9,161,74.9,4.0,41.3,Mưa to,47.0,38.2,48.9,1.62,7.6,12.9,2.4
2023-08-25,Đà Nẵng,Trung Bộ,32.8,995.5,5.5,1,75.5,8.5,3.5,Mưa nhẹ,43.0,36.8,48.5,1.76,14.3,12.2,6.3
2023-08-25,Hải Phòng,Bắc Bộ,29.1,991.5,2.1,176,87.9,6.3,77.0,Dông,48.0,31.4,33.5,2.47,10.2,7.0,17.6
2023-08-25,Cần Thơ,Nam Bộ,32.4,989.7,8.9,221,82.9,10.0,88.5,Dông,33.0,26.1,49.2,1.93,6.3,6.6,13.8
2023-08-25,Huế,Trung Bộ,30.0,1007.0,3.5,232,74.8,1.3,0.0,Nắng,51.0,39.7,71.0,1.66,9.0,4.3,13.1
2023-08-25,Nha Trang,Trung Bộ,27.6,997.4,2.6,320,81.1,5.3,0.0,Nắng,54.0,48.6,67.9,3.31,16.2,14.0,10.3
2023-08-25,Đà Lạt,Tây Nguyên,19.2,999.7,6.3,343,88.3,2.4,13.4,Mưa vừa,27.0,22.6,36.7,1.71,6.5,0.0,10.3
2023-08-25,Vũng Tàu,Nam Bộ,29.8,994.8,6.3,167,87.4,2.6,0.0,Mây,42.0,24.6,42.4,1.83,6.5,6.2,0.2
2023-08-25,Hạ Long,Bắc Bộ,31.6,1007.6,2.8,47,83.8,3.8,11.4,Mưa vừa,60.0,39.0,65.8,2.8,13.3,0.7,8.2
2023-08-26,Hà Nội,Bắc Bộ,30.9,1001.3,6.0,89,85.0,6.5,11.6,Mưa vừa,66.0,41.2,69.1,2.94,15.9,10.4,4.8
2023-08-26,TP Hồ Chí Minh,Nam Bộ,31.6,1002.5,4.4,91,86.1,3.8,67.5,Dông,35.0,22.8,33.9,1.74,5.0,4.2,11.7
2023-08-26,Đà Nẵng,Trung Bộ,30.0,1009.5,0.6,65,67.1,5.9,0.0,Mây,59.0,53.0,60.8,2.47,7.2,13.3,12.3
2023-08-26,Hải Phòng,Bắc Bộ,29.7,992.6,2.8,18,70.8,1.7,15.5,Mưa vừa,65.0,51.9,76.0,2.08,18.5,10.9,22.2
2023-08-26,Cần Thơ,Nam Bộ,30.6,1003.6,1.9,46,84.7,1.5,21.7,Mưa vừa,73.0,58.4,96.8,2.89,6.1,14.7,8.8
2023-08-26,Huế,Trung Bộ,25.6,1000.4,9.3,293,66.7,0.9,0.0,Nắng,47.0,39.5,57.3,1.94,0.0,10.4,10.9
2023-08-26,Nha Trang,Trung Bộ,24.3,1002.0,10.4,96,71.5,3.3,0.0,Mây,38.0,27.4,39.2,1.97,12.6,4.3,0.5
2023-08-26,Đà Lạt,Tây Nguyên,12.7,994.8,2.2,56,85.5,2.5,28.1,Mưa to,23.0,21.5,34.7,0.97,4.0,13.3,12.3
2023-08-26,Vũng Tàu,Nam Bộ,28.2,995.2,9.0,124,77.7,3.5,0.0,Nắng,65.0,52.1,75.5,3.25,14.8,10.2,15.4
2023-08-26,Hạ Long,Bắc Bộ,27.7,1006.5,2.1,317,81.0,2.1,30.3,Mưa to,54.0,50.2,79.4,3.65,9.2,10.6,15.6
2023-08-27,Hà Nội,Bắc Bộ,28.9,998.7,3.4,60,76.5,1.2,0.0,Nắng,70.0,53.7,90.8,4.2,4.6,7.4,14.7
2023-08-27,TP Hồ Chí Minh,Nam Bộ,28.3,1005.8,6.9,45,86.1,2.7,35.1,Mưa to,64.0,48.9,90.2,3.29,14.7,6.5,19.8
2023-08-27,Đà Nẵng,Trung Bộ,29.7,996.9,2.3,342,72.4,3.4,0.0,Mây,52.0,29.5,50.2,2.73,12.4,12.5,6.5
2023-08-27,Hải Phòng,Bắc Bộ,23.0,1004.9,3.4,356,77.8,3.9,4.0,Mưa nhẹ,50.0,35.1,48.2,2.83,12.8,10.0,15.9
2023-08-27,Cần Thơ,Nam Bộ,33.7,998.4,1.8,210,72.3,1.1,60.6,Dông,43.0,34.9,55.2,1.54,0.0,0.0,2.7
2023-08-27,Huế,Trung Bộ,28.7,999.1,5.6,252,67.6,1.3,0.0,Nắng,38.0,32.3,33.8,2.71,11.5,8.1,1.8
2023-08-27,Nha Trang,Trung Bộ,26.9,1002.6,4.1,231,72.0,0.7,15.3,Mưa vừa,47.0,42.2,33.9,2.42,16.4,8.7,19.9
2023-08-27,Đà Lạt,Tây Nguyên,14.5,1000.2,7.4,169,84.9,1.7,60.1,Dông,10.0,23.3,31.3,0.47,9.9,0.4,0.3
2023-08-27,Vũng Tàu,Nam Bộ,27.8,1004.2,2.2,304,82.6,0.6,10.0,Mưa vừa,38.0,21.7,23.6,2.48,6.0,12.3,0.0
2023-08-27,Hạ Long,Bắc Bộ,32.3,1003.7,2.3,247,87.5,3.6,12.4,Mưa vừa,58.0,50.6,75.2,2.6,13.6,9.0,3.9
2023-08-28,Hà Nội,Bắc Bộ,29.0,1006.3,1.8,180,71.6,1.6,10.4,Mưa vừa,76.0,56.9,77.2,4.05,19.1,7.6,29.0
2023-08-28,TP Hồ Chí Minh,Nam Bộ,28.6,988.4,3.5,205,78.1,9.2,0.0,Nắng,55.0,45.4,80.8,3.28,0.4,8.6,15.7
2023-08-28,Đà Nẵng,Trung Bộ,31.6,1002.4,3.2,294,71.6,0.9,0.0,Mây,50.0,30.1,47.8,2.26,7.6,12.2,16.2
2023-08-28,Hải Phòng,Bắc Bộ,29.0,1001.7,12.3,159,86.6,1.3,49.1,Mưa to,52.0,36.7,63.1,2.32,5.2,7.4,4.9
2023-08-28,Cần Thơ,Nam Bộ,31.1,1014.0,2.6,97,75.1,1.7,0.0,Nắng,41.0,30.2,44.4,2.32,6.9,3.9,10.8
2023-08-28,Huế,Trung Bộ,28.9,994.1,5.0,317,70.8,1.1,0.0,Mây,50.0,44.0,61.2,2.64,8.9,12.8,11.9
2023-08-28,Nha Trang,Trung Bộ,25.8,990.0,2.9,163,78.4,4.4,0.0,Nắng,40.0,31.3,41.0,2.13,4.3,5.1,14.7
2023-08-28,Đà Lạt,Tây Nguyên,17.4,1001.5,2.8,155,92.8,1.4,153.8,Dông,27.0,24.7,34.0,0.64,7.1,6.7,9.0
2023-08-28,Vũng Tàu,Nam Bộ,28.0,1001.6,4.1,115,82.8,0.9,0.0,Nắng,52.0,42.8,71.6,2.2,13.2,13.7,21.1
2023-08-28,Hạ Long,Bắc Bộ,32.0,1000.3,3.0,126,74.8,1.4,54.4,Dông,56.0,54.4,88.3,2.57,10.3,10.0,14.7
2023-08-29,Hà Nội,Bắc Bộ,33.3,992.4,4.4,114,89.3,1.8,0.0,Nắng,65.0,53.0,88.2,3.63,16.6,16.4,24.9
2023-08-29,TP Hồ Chí Minh,Nam Bộ,27.1,1004.9,4.3,316,76.8,1.9,0.0,Nắng,73.0,52.3,71.9,3.94,23.2,14.0,7.5
2023-08-29,Đà Nẵng,Trung Bộ,29.5,999.3,3.9,358,80.7,2.9,0.0,Mây,65.0,51.2,67.6,3.14,11.9,14.3,21.1
2023-08-29,Hải Phòng,Bắc Bộ,35.0,998.5,3.5,215,74.9,1.7,0.0,Nắng,77.0,53.9,84.4,3.82,17.1,12.7,25.0
2023-08-29,Cần Thơ,Nam Bộ,30.0,1003.6,3.9,213,90.8,4.2,16.6,Mưa vừa,69.0,55.3,82.4,3.9,9.6,10.9,22.0
2023-08-29,Huế,Trung Bộ,30.6,994.3,4.1,34,75.8,2.4,0.0,Nắng,53.0,36.0,45.4,2.95,19.3,12.4,14.7
2023-08-29,Nha Trang,Trung Bộ,26.7,997.2,1.3,248,72.4,2.7,0.0,Nắng,47.0,37.4,47.7,2.86,8.5,9.4,11.4
2023-08-29,Đà Lạt,Tây Nguyên,18.1,994.6,1.2,63,88.0,0.5,0.0,Nắng,22.0,15.0,11.4,0.84,2.2,0.0,1.2
2023-08-29,Vũng Tàu,Nam Bộ,30.5,1000.4,3.3,213,80.6,1.7,0.0,Nắng,30.0,32.1,44.3,1.75,0.0,5.6,10.6
2023-08-29,Hạ Long,Bắc Bộ,31.1,1001.0,2.5,211,81.3,3.8,35.5,Mưa to,40.0,28.5,45.4,2.05,3.8,1.5,6.4
2023-08-30,Hà Nội,Bắc Bộ,26.9,1006.1,1.8,273,83.1,8.0,68.9,Dông,38.0,23.7,36.7,1.25,6.5,2.1,1.8
2023-08-30,TP Hồ Chí Minh,Nam Bộ,31.6,992.2,2.4,101,77.1,8.1,0.0,Mây,54.0,36.0,26.2,2.23,10.7,10.9,6.2
2023-08-30,Đà Nẵng,Trung Bộ,29.5,996.6,2.6,285,89.0,2.8,1.5,Mưa nhẹ,45.0,32.5,38.9,2.07,10.7,10.0,2.0
2023-08-30,Hải Phòng,Bắc Bộ,30.4,1007.4,1.1,267,81.0,5.0,13.6,Mưa vừa,67.0,55.7,79.3,3.61,6.3,5.2,24.1
2023-08-30,Cần Thơ,Nam Bộ,33.1,995.5,1.0,252,88.4,3.0,0.0,Mây,43.0,37.4,49.5,2.0,15.6,3.2,5.8
2023-08-30,Huế,Trung Bộ,32.6,1006.9,8.1,46,81.3,2.8,0.0,Nắng,53.0,35.3,50.2,2.05,1.9,7.4,19.7
2023-08-30,Nha Trang,Trung Bộ,28.7,998.7,8.2,306,77.1,6.8,0.0,Nắng,52.0,43.0,57.4,2.66,13.3,3.1,17.3
2023-08-30,Đà Lạt,Tây Nguyên,20.2,993.9,1.2,1,88.4,2.2,61.7,Dông,34.0,31.9,40.4,1.35,11.8,7.2,14.1
2023-08-30,Vũng Tàu,Nam Bộ,32.5,998.8,2.1,70,83.3,2.1,60.2,Dông,17.0,10.0,30.5,0.05,0.0,2.5,8.2
2023-08-30,Hạ Long,Bắc Bộ,36.4,1003.2,2.0,123,68.8,5.5,18.2,Mưa vừa,57.0,39.3,56.2,2.46,13.6,5.9,12.4
2023-08-31,Hà Nội,Bắc Bộ,33.7,1011.9,4.3,298,89.9,2.7,8.6,Mưa vừa,56.0,36.6,56.1,3.07,8.8,15.3,8.0
2023-08-31,TP Hồ Chí Minh,Nam Bộ,33.7,1009.4,2.1,243,83.6,1.6,0.0,Mây,86.0,57.7,101.5,4.21,20.1,8.7,14.5
2023-08-31,Đà Nẵng,Trung Bộ,28.1,1001.9,0.8,239,73.5,0.7,0.0,Mây,46.0,34.3,56.5,2.15,8.9,16.2,12.8
2023-08-31,Hải Phòng,Bắc Bộ,32.3,1006.6,3.3,87,83.5,1.8,81.4,Dông,26.0,23.0,40.8,1.18,8.9,3.2,9.5
2023-08-31,Cần Thơ,Nam Bộ,29.0,1003.2,4.8,235,76.3,3.1,0.0,Mây,55.0,41.5,66.3,3.33,12.3,14.8,2.4
2023-08-31,Huế,Trung Bộ,23.5,1000.0,1.4,62,77.2,5.3,4.8,Mưa nhẹ,51.0,39.4,50.4,2.37,13.2,6.3,15.8
2023-08-31,Nha Trang,Trung Bộ,39.3,995.3,1.3,306,73.3,4.1,11.0,Mưa vừa,34.0,27.0,26.4,1.76,12.5,1.9,9.8
2023-08-31,Đà Lạt,Tây Nguyên,18.3,1000.8,1.7,123,96.4,2.9,0.0,Mây,45.0,35.3,50.9,1.87,20.9,4.7,4.3
2023-08-31,Vũng Tàu,Nam Bộ,27.1,998.0,5.7,358,77.8,2.1,54.5,Dông,37.0,28.8,31.4,2.48,0.1,5.8,7.0
2023-08-31,Hạ Long,Bắc Bộ,28.1,1001.0,3.5,294,80.9,3.2,42.2,Mưa to,41.0,30.9,45.7,1.75,1.3,3.3,14.0
2023-09-01,Hà Nội,Bắc Bộ,32.9,1002.6,4.8,301,83.3,1.3,0.0,Nắng,58.0,47.8,67.3,3.67,7.5,9.5,14.8
2023-09-01,TP Hồ Chí Minh,Nam Bộ,30.6,1003.1,6.4,334,86.0,0.9,0.0,Mây,79.0,63.1,83.3,4.54,13.3,13.8,24.4
2023-09-01,Đà Nẵng,Trung Bộ,27.1,1006.8,1.8,65,89.1,2.3,32.2,Mưa to,31.0,32.7,67.4,2.23,5.2,6.4,10.3
2023-09-01,Hải Phòng,Bắc Bộ,27.8,997.1,5.0,110,77.5,2.9,27.4,Mưa to,47.0,32.9,59.6,2.16,2.2,4.6,4.7
2023-09-01,Cần Thơ,Nam Bộ,30.3,1001.3,10.3,165,69.7,2.2,32.4,Mưa to,49.0,35.5,48.3,2.39,21.5,3.2,0.7
2023-09-01,Huế,Trung Bộ,21.0,997.6,13.2,11,81.5,0.4,0.0,Mây,20.0,17.5,28.0,1.11,2.5,0.0,0.0
2023-09-01,Nha Trang,Trung Bộ,22.4,997.3,1.7,119,92.7,5.5,0.0,Mây,38.0,28.1,25.6,1.78,3.7,11.5,5.0
2023-09-01,Đà Lạt,Tây Nguyên,18.2,1000.7,4.7,88,85.3,2.4,126.4,Dông,22.0,20.8,37.0,0.64,0.7,4.5,7.2
2023-09-01,Vũng Tàu,Nam Bộ,31.2,1005.5,9.6,16,88.5,5.2,29.0,Mưa to,46.0,35.0,63.5,1.7,1.9,4.8,12.2
2023-09-01,Hạ Long,Bắc Bộ,31.2,1005.3,0.8,355,86.0,0.4,11.2,Mưa vừa,60.0,42.2,66.4,2.79,19.0,7.0,16.7
2023-09-02,Hà Nội,Bắc Bộ,30.6,997.2,4.9,134,73.1,3.3,0.0,Mây,60.0,49.3,85.2,2.46,7.4,11.9,18.2
2023-09-02,TP Hồ Chí Minh,Nam Bộ,30.0,1011.2,4.6,173,89.5,4.1,14.4,Mưa vừa,73.0,64.4,103.5,4.33,13.9,9.4,15.9
2023-09-02,Đà Nẵng,Trung Bộ,20.3,1001.9,2.5,74,92.8,2.7,83.8,Dông,28.0,20.1,27.0,1.7,11.1,0.6,17.8
2023-09-02,Hải Phòng,Bắc Bộ,33.4,996.2,3.3,146,76.9,1.7,23.0,Mưa vừa,56.0,46.5,79.9,2.82,12.3,3.0,24.0
2023-09-02,Cần Thơ,Nam Bộ,31.0,1002.1,4.6,272,79.2,3.2,0.0,Nắng,70.0,64.5,107.0,4.24,19.3,7.2,12.8
2023-09-02,Huế,Trung Bộ,27.8,1002.0,3.7,343,83.6,1.0,64.0,Dông,12.0,9.7,3.1,0.0,5.8,10.2,11.8
2023-09-02,Nha Trang,Trung Bộ,20.7,1001.0,0.6,208,92.9,5.9,150.0,Dông,22.0,15.0,22.3,1.23,4.8,2.4,18.8
2023-09-02,Đà Lạt,Tây Nguyên,14.6,992.3,3.4,175,89.4,5.5,75.6,Dông,0.0,4.4,27.6,0.53,0.0,0.0,0.0
2023-09-02,Vũng Tàu,Nam Bộ,31.3,1001.9,1.1,92,79.8,10.9,16.0,Mưa vừa,55.0,37.4,41.7,2.17,1.9,6.6,6.9
2023-09-02,Hạ Long,Bắc Bộ,32.0,999.1,2.2,311,88.0,3.4,16.5,Mưa vừa,48.0,30.8,60.2,1.3,12.0,5.9,5.2
2023-09-03,Hà Nội,Bắc Bộ,31.0,999.4,5.9,247,76.4,1.9,0.0,Nắng,61.0,53.5,78.8,3.36,15.1,15.2,15.7
2023-09-03,TP Hồ Chí Minh,Nam Bộ,32.5,1003.1,6.5,323,83.5,8.8,38.2,Mưa to,74.0,62.2,91.3,3.87,19.2,15.8,19.0
2023-09-03,Đà Nẵng,Trung Bộ,25.5,993.8,1.9,35,86.2,1.7,41.3,Mưa to,31.0,28.8,53.7,1.44,11.7,5.5,4.7
2023-09-03,Hải Phòng,Bắc Bộ,30.0,1001.8,1.8,163,83.9,6.8,56.8,Dông,50.0,41.5,58.4,2.78,7.4,4.5,20.4
2023-09-03,Cần Thơ,Nam Bộ,28.5,1000.2,2.2,155,80.9,0.5,0.0,Nắng,47.0,42.0,61.0,2.19,19.3,1.9,9.0
